104.98,62.499
104.98,63.499
104.98,64.499
104.48,64.999
103.98,65.499
103.98,66.499
104.48,66.999
104.98,67.499
105.48,67.999
105.98,68.499
106.48,68.999
106.98,69.499
107.48,69.999
107.98,70.499
108.48,70.999
109.48,70.999
109.98,71.499
110.48,71.999
111.48,71.999
111.98,72.499
112.48,72.999
113.48,72.999
114.48,72.999
114.98,73.499
115.48,73.999
115.98,74.499
116.48,74.999
116.98,75.499
117.48,75.999
117.98,76.499
118.48,76.999
119.48,76.999
119.98,77.499
120.48,77.999
120.98,78.499
121.48,78.999
121.98,79.499
122.48,79.999
122.98,80.499
123.48,80.999
124.48,80.999
124.98,81.499
125.48,81.999
125.98,82.499
126.48,82.999
126.98,83.499
127.48,83.999
127.98,84.499
128.48,84.999
128.98,85.499
128.98,86.499
129.48,86.999
129.98,87.499
129.98,88.499
130.48,88.999
130.98,89.499
131.48,89.999
131.98,90.499
132.48,90.999
133.48,90.999
133.98,91.499
134.48,91.999
134.98,92.499
135.48,92.999
135.98,92.499
136.48,91.999
137.48,91.999
137.98,92.499
138.48,92.999
139.48,92.999
139.98,93.499
140.48,93.999
140.98,94.499
141.48,94.999
141.98,95.499
142.48,95.999
143.48,95.999
143.98,96.499
144.48,96.999
144.98,97.499
145.48,97.999
145.98,98.499
146.48,98.999
147.48,98.999
147.98,99.499
148.48,99.999
148.98,100.5
149.48,101
149.98,101.5
150.48,102
150.98,102.5
150.98,103.5
150.98,104.5
151.48,105
151.98,105.5
152.48,106
153.48,106
153.98,106.5
154.48,107
155.48,107
155.98,107.5
156.48,108
156.98,108.5
157.48,109
157.98,108.5
158.48,108
158.98,108.5
159.48,109
159.98,109.5
160.48,110
160.98,110.5
161.48,111
161.98,111.5
162.48,112
162.98,112.5
163.48,113
163.98,113.5
164.48,114
164.98,114.5
164.98,115.5
165.48,116
165.98,116.5
165.98,117.5
165.98,118.5
165.98,119.5
165.98,120.5
165.98,121.5
165.98,122.5
165.98,123.5
166.48,124
166.98,124.5
167.48,125
167.98,125.5
168.48,126
168.98,126.5
168.98,127.5
168.98,128.5
168.98,129.5
168.98,130.5
169.48,131
169.98,131.5
169.98,132.5
169.98,133.5
169.98,134.5
169.98,135.5
170.48,136
170.98,136.5
170.98,137.5
170.98,138.5
170.98,139.5
171.48,140
171.98,140.5
171.98,141.5
171.98,142.5
171.98,143.5
172.48,144
172.98,144.5
172.98,145.5
172.98,146.5
172.98,147.5
172.98,148.5
173.48,149
173.98,149.5
173.98,150.5
173.98,151.5
173.98,152.5
173.98,153.5
173.98,154.5
173.98,155.5
173.98,156.5
173.98,157.5
173.48,158
172.98,158.5
172.98,159.5
172.98,160.5
172.48,161
171.98,161.5
171.98,162.5
171.48,163
170.98,163.5
170.98,164.5
170.98,165.5
170.48,166
169.98,166.5
169.98,167.5
169.48,168
168.98,168.5
168.98,169.5
168.48,170
167.98,170.5
167.98,171.5
167.98,172.5
167.48,173
166.98,173.5
166.98,174.5
166.48,175
165.98,175.5
165.98,176.5
165.48,177
164.98,177.5
164.98,178.5
164.48,179
163.98,179.5
163.98,180.5
163.48,181
162.98,181.5
162.98,182.5
162.48,183
161.98,183.5
161.48,184
160.98,184.5
160.98,185.5
160.48,186
159.98,186.5
159.48,187
158.98,187.5
158.48,188
157.48,188
156.98,188.5
156.48,189
155.48,189
154.48,189
153.48,189
152.98,189.5
152.48,190
151.48,190
150.48,190
149.48,190
148.98,190.5
148.48,191
147.48,191
146.48,191
145.48,191
144.48,191
143.98,191.5
143.48,192
142.48,192
141.48,192
140.48,192
139.48,192
138.98,192.5
138.48,193
137.48,193
136.48,193
135.48,193
134.98,193.5
134.48,194
133.48,194
132.48,194
131.48,194
130.48,194
129.48,194
128.98,193.5
128.48,193
127.48,193
126.98,192.5
126.48,192
125.48,192
124.98,191.5
124.48,191
123.98,190.5
123.48,190
122.98,189.5
122.48,189
121.98,188.5
121.48,188
120.48,188
119.98,187.5
119.48,187
118.98,186.5
118.48,186
117.98,185.5
117.48,185
116.98,184.5
116.48,184
115.98,183.5
115.48,183
114.98,182.5
114.98,181.5
114.98,180.5
114.48,180
113.98,179.5
113.98,178.5
113.98,177.5
113.98,176.5
113.48,176
112.98,175.5
112.98,174.5
112.98,173.5
112.98,172.5
112.98,171.5
112.98,170.5
112.98,169.5
112.98,168.5
112.98,167.5
112.98,166.5
112.98,165.5
112.98,164.5
112.98,163.5
112.98,162.5
112.98,161.5
112.98,160.5
112.98,159.5
113.48,159
113.98,158.5
113.98,157.5
114.48,157
114.98,156.5
114.98,155.5
114.48,155
113.98,154.5
113.48,154
112.98,153.5
112.48,153
111.48,153
110.98,153.5
110.48,154
109.98,154.5
109.48,155
108.98,155.5
108.48,156
107.98,156.5
107.98,157.5
107.48,158
106.98,158.5
106.98,159.5
106.48,160
105.98,160.5
105.98,161.5
105.48,162
104.98,162.5
104.98,163.5
104.98,164.5
104.48,165
103.98,165.5
103.98,166.5
103.98,167.5
103.98,168.5
103.48,169
102.98,169.5
102.98,170.5
102.98,171.5
102.98,172.5
102.98,173.5
102.98,174.5
102.48,175
101.98,175.5
101.98,176.5
101.98,177.5
101.98,178.5
101.98,179.5
101.98,180.5
102.48,181
102.98,181.5
102.98,182.5
102.98,183.5
103.48,184
103.98,184.5
103.98,185.5
104.48,186
104.98,186.5
105.48,187
105.98,187.5
106.48,188
106.98,188.5
106.98,189.5
107.48,190
107.98,190.5
108.48,191
108.98,191.5
109.48,192
109.98,192.5
110.48,193
110.98,193.5
111.48,194
111.98,194.5
112.48,195
112.98,195.5
113.48,196
113.98,196.5
114.48,197
115.48,197
115.98,197.5
116.48,198
117.48,198
117.98,198.5
118.48,199
118.98,199.5
119.48,200
120.48,200
120.98,200.5
121.48,201
122.48,201
122.98,201.5
123.48,202
124.48,202
125.48,202
125.98,202.5
126.48,203
127.48,203
127.98,203.5
128.48,204
129.48,204
130.48,204
130.98,204.5
131.48,205
132.48,205
133.48,205
134.48,205
135.48,205
136.48,205
137.48,205
138.48,205
139.48,205
140.48,205
141.48,205
142.48,205
143.48,205
143.98,204.5
144.48,204
145.48,204
146.48,204
147.48,204
147.98,203.5
148.48,203
149.48,203
150.48,203
150.98,202.5
151.48,202
152.48,202
153.48,202
153.98,201.5
154.48,201
155.48,201
156.48,201
156.98,200.5
157.48,200
158.48,200
158.98,199.5
159.48,199
160.48,199
161.48,199
161.98,198.5
162.48,198
163.48,198
163.98,197.5
164.48,197
165.48,197
165.98,196.5
166.48,196
167.48,196
167.98,195.5
168.48,195
168.98,194.5
169.48,194
170.48,194
170.98,193.5
171.48,193
171.98,192.5
172.48,192
172.98,191.5
173.48,191
173.98,190.5
174.48,190
174.98,189.5
175.48,189
175.98,188.5
176.48,188
176.98,187.5
177.48,187
177.98,186.5
177.98,185.5
178.48,185
178.98,184.5
179.48,184
179.98,183.5
179.98,182.5
180.48,182
180.98,181.5
181.48,181
181.98,180.5
181.98,179.5
182.48,179
182.98,178.5
182.98,177.5
183.48,177
183.98,176.5
183.98,175.5
184.48,175
184.98,174.5
184.98,173.5
185.48,173
185.98,172.5
185.98,171.5
185.98,170.5
186.48,170
186.98,169.5
186.98,168.5
186.98,167.5
186.98,166.5
187.48,166
187.98,165.5
187.98,164.5
187.98,163.5
187.98,162.5
187.98,161.5
188.48,161
188.98,160.5
188.98,159.5
188.98,158.5
188.98,157.5
188.98,156.5
188.98,155.5
188.98,154.5
188.98,153.5
188.98,152.5
188.98,151.5
188.98,150.5
188.98,149.5
188.98,148.5
188.98,147.5
188.98,146.5
188.48,146
187.98,145.5
187.98,144.5
187.98,143.5
187.98,142.5
187.98,141.5
187.98,140.5
187.98,139.5
187.98,138.5
187.98,137.5
188.48,137
188.98,136.5
188.98,135.5
188.98,134.5
188.48,134
187.98,133.5
187.98,132.5
187.48,132
186.98,131.5
186.98,130.5
186.98,129.5
186.98,128.5
186.98,127.5
186.98,126.5
186.98,125.5
186.48,125
185.98,124.5
185.98,123.5
185.98,122.5
185.98,121.5
185.98,120.5
185.48,120
184.98,119.5
184.98,118.5
184.98,117.5
184.98,116.5
184.98,115.5
184.98,114.5
184.48,114
183.98,113.5
183.98,112.5
183.98,111.5
183.98,110.5
183.48,110
182.98,109.5
182.98,108.5
182.98,107.5
182.98,106.5
182.48,106
181.98,105.5
181.98,104.5
181.48,104
180.98,103.5
180.98,102.5
180.48,102
179.98,101.5
179.98,100.5
179.48,99.999
178.98,99.499
178.98,98.499
178.48,97.999
177.98,97.499
177.48,96.999
176.98,96.499
176.98,95.499
176.48,94.999
175.98,94.499
175.48,93.999
174.98,93.499
174.48,92.999
173.98,92.499
173.48,91.999
172.98,91.499
172.48,90.999
171.98,90.499
171.48,89.999
170.98,89.499
170.48,88.999
169.98,88.499
169.48,87.999
168.98,87.499
168.48,86.999
167.98,86.499
167.48,85.999
166.98,85.499
166.48,84.999
165.98,84.499
165.48,83.999
164.98,83.499
164.48,82.999
163.98,82.499
163.98,81.499
163.48,80.999
162.98,80.499
162.48,79.999
161.98,79.499
161.48,78.999
160.98,78.499
160.48,77.999
159.48,77.999
158.98,77.499
158.48,76.999
157.48,76.999
156.48,76.999
155.48,76.999
154.98,76.499
154.48,75.999
153.48,75.999
152.98,75.499
152.48,74.999
151.48,74.999
150.98,74.499
150.48,73.999
149.98,73.499
149.48,72.999
148.48,72.999
147.98,72.499
147.48,71.999
146.48,71.999
145.98,71.499
145.48,70.999
144.98,70.499
144.48,69.999
143.48,69.999
142.98,69.499
142.48,68.999
141.98,68.499
141.48,67.999
140.48,67.999
139.98,67.499
139.48,66.999
138.98,66.499
138.48,65.999
137.98,65.499
137.48,64.999
136.98,64.499
136.48,63.999
135.98,63.499
135.48,62.999
134.98,62.499
134.48,61.999
133.98,61.499
133.48,60.999
132.98,60.499
132.48,59.999
131.98,59.499
131.98,58.499
131.48,57.999
130.98,57.499
130.48,56.999
129.98,56.499
129.48,55.999
128.98,55.499
128.48,54.999
127.98,54.499
127.48,53.999
126.98,53.499
126.48,52.999
125.48,52.999
124.98,52.499
124.48,51.999
123.98,51.499
123.48,50.999
122.98,50.499
122.48,49.999
121.98,49.499
121.48,48.999
120.48,48.999
119.98,48.499
119.48,47.999
118.98,47.499
118.48,46.999
117.98,46.499
117.48,45.999
116.98,45.499
116.48,44.999
115.98,44.499
115.48,43.999
114.98,43.499
114.98,42.499
114.48,41.999
113.98,41.499
113.48,40.999
112.98,40.499
112.48,39.999
111.98,39.499
111.48,38.999
110.98,38.499
110.98,37.499
110.48,36.999
109.98,36.499
109.48,35.999
108.98,35.499
108.48,34.999
107.98,34.499
107.98,33.499
107.48,32.999
106.98,32.499
106.48,31.999
105.98,31.499
105.98,30.499
105.48,29.999
104.98,29.499
104.98,28.499
104.48,27.999
103.98,27.499
103.48,26.999
102.98,26.499
102.98,25.499
102.48,24.999
101.98,24.499
101.48,23.999
100.98,23.499
100.48,22.999
99.975,22.499
99.975,21.499
99.475,20.999
98.975,20.499
98.475,19.999
97.975,19.499
97.475,18.999
96.975,18.499
96.975,17.499
96.975,16.499
96.475,15.999
95.975,15.499
95.975,14.499
95.975,13.499
95.975,12.499
95.475,11.999
94.975,11.499
94.975,10.499
94.975,9.4988
94.975,8.4988
95.475,7.9988
96.475,7.9988
96.975,7.4988
97.475,6.9988
97.975,6.4988
98.475,5.9988
99.475,5.9988
99.975,5.4988
100.48,4.9988
101.48,4.9988
101.98,4.4988
102.48,3.9988
103.48,3.9988
103.98,3.4988
104.48,2.9988
105.48,2.9988
105.98,2.4988
106.48,1.9988
107.48,1.9988
107.98,1.4988
108.48,0.9988
109.48,0.9988
109.98,0.4988
110.48,-0.0012025
111.48,-0.0012025
111.98,-0.5012
112.48,-1.0012
113.48,-1.0012
113.98,-1.5012
114.48,-2.0012
114.98,-2.5012
115.48,-3.0012
116.48,-3.0012
116.98,-3.5012
117.48,-4.0012
117.98,-4.5012
118.48,-5.0012
118.98,-5.5012
119.48,-6.0012
120.48,-6.0012
120.98,-6.5012
121.48,-7.0012
121.98,-7.5012
122.48,-8.0012
123.48,-8.0012
123.98,-8.5012
124.48,-9.0012
125.48,-9.0012
125.98,-9.5012
126.48,-10.001
127.48,-10.001
128.48,-10.001
128.98,-10.501
129.48,-11.001
130.48,-11.001
131.48,-11.001
131.98,-11.501
132.48,-12.001
133.48,-12.001
134.48,-12.001
135.48,-12.001
135.98,-12.501
136.48,-13.001
137.48,-13.001
138.48,-13.001
139.48,-13.001
140.48,-13.001
141.48,-13.001
142.48,-13.001
142.98,-12.501
143.48,-12.001
144.48,-12.001
145.48,-12.001
146.48,-12.001
146.98,-11.501
147.48,-11.001
148.48,-11.001
149.48,-11.001
149.98,-10.501
150.48,-10.001
151.48,-10.001
151.98,-9.5012
152.48,-9.0012
153.48,-9.0012
154.48,-9.0012
154.98,-8.5012
155.48,-8.0012
156.48,-8.0012
156.98,-7.5012
157.48,-7.0012
158.48,-7.0012
158.98,-6.5012
159.48,-6.0012
160.48,-6.0012
160.98,-5.5012
161.48,-5.0012
162.48,-5.0012
162.98,-4.5012
163.48,-4.0012
164.48,-4.0012
165.48,-4.0012
165.98,-3.5012
166.48,-3.0012
167.48,-3.0012
167.98,-2.5012
168.48,-2.0012
169.48,-2.0012
170.48,-2.0012
170.98,-1.5012
171.48,-1.0012
172.48,-1.0012
173.48,-1.0012
173.98,-0.5012
173.98,0.4988
174.48,0.9988
174.98,1.4988
175.48,1.9988
175.98,2.4988
176.48,2.9988
177.48,2.9988
178.48,2.9988
179.48,2.9988
179.98,3.4988
180.48,3.9988
180.98,3.4988
181.48,2.9988
182.48,2.9988
183.48,2.9988
184.48,2.9988
185.48,2.9988
185.98,3.4988
186.48,3.9988
187.48,3.9988
188.48,3.9988
188.98,4.4988
189.48,4.9988
190.48,4.9988
190.98,5.4988
191.48,5.9988
192.48,5.9988
192.98,6.4988
193.48,6.9988
194.48,6.9988
194.98,7.4988
195.48,7.9988
195.98,8.4988
195.98,9.4988
196.48,9.9988
197.48,9.9988
197.98,10.499
198.48,10.999
199.48,10.999
200.48,10.999
201.48,10.999
201.98,10.499
202.48,9.9988
202.98,10.499
203.48,10.999
203.98,11.499
204.48,11.999
205.48,11.999
205.98,12.499
206.48,12.999
206.98,13.499
207.48,13.999
208.48,13.999
208.98,14.499
209.48,14.999
209.98,15.499
210.48,15.999
210.98,16.499
211.48,16.999
212.48,16.999
212.98,17.499
213.48,17.999
213.98,18.499
214.48,18.999
214.98,19.499
214.98,20.499
214.98,21.499
214.98,22.499
215.48,22.999
215.98,23.499
216.48,23.999
216.98,24.499
217.48,24.999
217.98,25.499
218.48,25.999
219.48,25.999
220.48,25.999
220.98,26.499
220.98,27.499
220.98,28.499
221.48,28.999
221.98,29.499
221.98,30.499
221.98,31.499
221.98,32.499
222.48,32.999
222.98,33.499
222.98,34.499
222.98,35.499
222.98,36.499
222.98,37.499
222.98,38.499
222.98,39.499
222.98,40.499
222.98,41.499
222.48,41.999
221.98,42.499
221.98,43.499
221.98,44.499
221.98,45.499
221.48,45.999
220.98,46.499
220.98,47.499
220.98,48.499
220.48,48.999
219.98,49.499
219.98,50.499
219.48,50.999
218.98,51.499
218.48,51.999
217.48,51.999
216.48,51.999
215.98,52.499
215.48,52.999
214.98,53.499
214.48,53.999
213.48,53.999
212.98,54.499
212.98,55.499
212.48,55.999
211.98,56.499
211.48,56.999
210.98,57.499
210.48,57.999
209.98,58.499
209.48,58.999
208.48,58.999
207.98,59.499
207.48,59.999
206.48,59.999
205.48,59.999
204.48,59.999
203.98,60.499
203.48,60.999
202.48,60.999
201.48,60.999
200.48,60.999
199.98,61.499
199.48,61.999
198.48,61.999
197.48,61.999
196.48,61.999
195.48,61.999
194.48,61.999
193.98,62.499
193.48,62.999
192.48,62.999
191.48,62.999
190.48,62.999
189.48,62.999
188.48,62.999
187.48,62.999
186.48,62.999
185.48,62.999
184.48,62.999
183.48,62.999
182.48,62.999
181.48,62.999
180.48,62.999
179.98,62.499
179.48,61.999
178.48,61.999
177.98,61.499
177.48,60.999
176.48,60.999
175.98,60.499
175.48,59.999
174.48,59.999
173.98,59.499
173.48,58.999
172.48,58.999
171.98,58.499
171.48,57.999
170.98,57.499
170.48,56.999
169.48,56.999
168.98,56.499
168.48,55.999
167.98,55.499
167.48,54.999
166.98,54.499
166.48,53.999
165.98,53.499
165.48,52.999
164.98,52.499
164.48,51.999
163.98,51.499
163.48,50.999
162.98,50.499
162.98,49.499
162.48,48.999
161.98,48.499
161.48,47.999
160.98,47.499
160.98,46.499
160.48,45.999
159.98,45.499
159.48,44.999
158.98,44.499
158.98,43.499
158.48,42.999
157.98,42.499
157.98,41.499
157.98,40.499
157.48,39.999
156.98,39.499
156.98,38.499
156.98,37.499
156.48,36.999
155.98,36.499
155.98,35.499
155.98,34.499
155.98,33.499
155.48,32.999
154.98,32.499
154.98,31.499
154.98,30.499
154.98,29.499
154.98,28.499
154.98,27.499
154.98,26.499
154.98,25.499
154.98,24.499
155.48,23.999
155.98,23.499
155.98,22.499
155.98,21.499
155.98,20.499
155.98,19.499
156.48,18.999
156.98,18.499
156.98,17.499
156.98,16.499
157.48,15.999
157.98,15.499
157.48,14.999
156.98,14.499
156.48,13.999
155.98,13.499
155.48,12.999
154.48,12.999
153.48,12.999
152.98,13.499
152.48,13.999
151.98,14.499
151.48,14.999
150.98,15.499
150.98,16.499
150.48,16.999
149.98,17.499
149.48,17.999
148.98,18.499
148.98,19.499
148.48,19.999
147.98,20.499
147.98,21.499
147.48,21.999
146.98,22.499
146.98,23.499
146.98,24.499
146.48,24.999
145.98,25.499
145.98,26.499
145.98,27.499
145.98,28.499
145.98,29.499
145.98,30.499
145.98,31.499
145.98,32.499
145.98,33.499
145.98,34.499
145.98,35.499
146.48,35.999
146.98,36.499
146.98,37.499
146.98,38.499
146.98,39.499
146.98,40.499
146.98,41.499
147.48,41.999
147.98,42.499
147.98,43.499
147.98,44.499
148.48,44.999
148.98,45.499
148.98,46.499
148.98,47.499
149.48,47.999
149.98,48.499
149.98,49.499
149.98,50.499
150.48,50.999
150.98,51.499
150.98,52.499
151.48,52.999
151.98,53.499
151.98,54.499
152.48,54.999
152.98,55.499
152.98,56.499
153.48,56.999
153.98,57.499
153.98,58.499
153.98,59.499
154.48,59.999
154.98,60.499
154.98,61.499
155.48,61.999
155.98,62.499
156.48,62.999
156.98,63.499
156.98,64.499
157.48,64.999
157.98,65.499
158.48,65.999
158.98,66.499
159.48,66.999
159.98,67.499
160.48,67.999
160.98,68.499
161.48,68.999
161.98,69.499
162.48,69.999
162.98,70.499
163.48,70.999
163.98,71.499
164.48,71.999
165.48,71.999
165.98,72.499
166.48,72.999
166.98,73.499
167.48,73.999
168.48,73.999
168.98,74.499
169.48,74.999
170.48,74.999
170.98,75.499
171.48,75.999
172.48,75.999
173.48,75.999
173.98,76.499
174.48,76.999
175.48,76.999
176.48,76.999
176.98,77.499
177.48,77.999
178.48,77.999
179.48,77.999
180.48,77.999
181.48,77.999
182.48,77.999
183.48,77.999
183.98,78.499
184.48,78.999
185.48,78.999
186.48,78.999
186.98,79.499
187.48,79.999
188.48,79.999
189.48,79.999
190.48,79.999
191.48,79.999
192.48,79.999
193.48,79.999
193.98,79.499
194.48,78.999
195.48,78.999
195.98,78.499
196.48,77.999
197.48,77.999
198.48,77.999
199.48,77.999
200.48,77.999
200.98,77.499
201.48,76.999
202.48,76.999
203.48,76.999
204.48,76.999
205.48,76.999
206.48,76.999
207.48,76.999
207.98,76.499
208.48,75.999
209.48,75.999
210.48,75.999
211.48,75.999
211.98,75.499
212.48,74.999
213.48,74.999
214.48,74.999
215.48,74.999
215.98,74.499
216.48,73.999
217.48,73.999
217.98,73.499
218.48,72.999
219.48,72.999
219.98,72.499
220.48,71.999
221.48,71.999
221.98,71.499
222.48,70.999
222.98,70.499
223.48,69.999
224.48,69.999
224.98,69.499
225.48,68.999
225.98,68.499
226.48,67.999
226.98,67.499
227.48,66.999
227.98,66.499
228.48,65.999
228.98,65.499
229.48,64.999
229.98,64.499
230.48,63.999
230.98,63.499
231.48,62.999
231.98,62.499
231.98,61.499
232.48,60.999
232.98,60.499
233.48,59.999
233.98,59.499
234.48,58.999
234.98,58.499
234.98,57.499
235.48,56.999
235.98,56.499
235.98,55.499
236.48,54.999
236.98,54.499
236.98,53.499
237.48,52.999
237.98,52.499
237.98,51.499
238.48,50.999
238.98,50.499
238.98,49.499
239.48,48.999
239.98,48.499
239.98,47.499
240.48,46.999
240.98,46.499
240.98,45.499
240.98,44.499
240.98,43.499
241.48,42.999
241.98,42.499
241.98,41.499
241.98,40.499
241.98,39.499
242.48,38.999
242.98,38.499
242.98,37.499
242.98,36.499
242.98,35.499
242.98,34.499
242.98,33.499
242.98,32.499
242.98,31.499
242.98,30.499
243.48,29.999
243.98,29.499
243.98,28.499
243.98,27.499
243.98,26.499
243.48,25.999
242.98,25.499
242.98,24.499
242.48,23.999
241.98,23.499
241.98,22.499
241.98,21.499
241.98,20.499
241.48,19.999
240.98,19.499
240.98,18.499
240.98,17.499
240.98,16.499
240.48,15.999
239.98,15.499
239.98,14.499
239.98,13.499
239.48,12.999
238.98,12.499
238.98,11.499
238.48,10.999
237.98,10.499
237.98,9.4988
237.48,8.9988
236.98,8.4988
236.98,7.4988
236.48,6.9988
235.98,6.4988
235.48,5.9988
234.98,5.4988
234.98,4.4988
234.48,3.9988
233.98,3.4988
233.48,2.9988
232.98,2.4988
232.48,1.9988
231.98,1.4988
231.48,0.9988
230.98,0.4988
230.48,-0.0012025
229.98,-0.5012
229.98,-1.5012
229.48,-2.0012
228.98,-2.5012
228.48,-3.0012
227.98,-3.5012
227.48,-4.0012
226.98,-4.5012
226.48,-5.0012
225.98,-5.5012
225.48,-6.0012
224.98,-6.5012
224.48,-7.0012
223.48,-7.0012
222.98,-7.5012
222.48,-8.0012
221.98,-8.5012
221.48,-9.0012
220.98,-9.5012
220.48,-10.001
219.98,-10.501
219.48,-11.001
218.98,-11.501
218.48,-12.001
217.98,-12.501
217.48,-13.001
216.48,-13.001
215.98,-13.501
215.48,-14.001
214.98,-14.501
214.48,-15.001
213.98,-15.501
213.48,-16.001
212.48,-16.001
211.98,-16.501
211.48,-17.001
210.98,-17.501
210.48,-18.001
209.98,-18.501
209.48,-19.001
208.98,-19.501
208.48,-20.001
207.98,-20.501
207.48,-21.001
206.48,-21.001
205.48,-21.001
204.48,-21.001
203.48,-21.001
202.48,-21.001
201.98,-21.501
201.48,-22.001
200.48,-22.001
199.98,-22.501
199.48,-23.001
198.48,-23.001
197.98,-23.501
197.48,-24.001
196.48,-24.001
195.98,-24.501
